userID	age	gender	movieID	name	year	genre1	genre2	genre3
5198	25	M	1416	Evita 	1996	Drama	Musical	
5198	25	M	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance
5198	25	M	1294	M*A*S*H 	1970	Comedy	War	
5198	25	M	2253	Toys 	1992	Action	Comedy	Fantasy
5198	25	M	2413	Clue 	1985	Comedy	Mystery	
5198	25	M	3253	Wayne's World 	1992	Comedy		
5198	25	M	3462	Modern Times 	1936	Comedy		
5198	25	M	2378	Police Academy 	1984	Comedy		
5198	25	M	1777	"Wedding Singer, The "	1998	Comedy	Romance	
5198	25	M	3552	Caddyshack 	1980	Comedy		
5198	25	M	2792	Airplane II: The Sequel 	1982	Comedy		
5198	25	M	539	Sleepless in Seattle 	1993	Comedy	Romance	
5198	25	M	1234	"Sting, The "	1973	Comedy	Crime	
1484	18	F	1249	Nikita (La Femme Nikita) 	1990	Thriller		
1484	18	F	661	James and the Giant Peach 	1996	Animation	Children's	Musical
1484	18	F	1952	Midnight Cowboy 	1969	Drama		
1484	18	F	1032	Alice in Wonderland 	1951	Animation	Children's	Musical
1484	18	F	45	To Die For 	1995	Comedy	Drama	
1484	18	F	47	Seven (Se7en) 	1995	Crime	Thriller	
3993	18	M	111	Taxi Driver 	1976	Drama	Thriller	
5066	25	M	3039	Trading Places 	1983	Comedy		
5066	25	M	1449	Waiting for Guffman 	1996	Comedy		
5066	25	M	953	It's a Wonderful Life 	1946	Drama		
5066	25	M	3253	Wayne's World 	1992	Comedy		
5066	25	M	3422	She's Gotta Have It 	1986	Comedy	Romance	
5066	25	M	235	Ed Wood 	1994	Comedy	Drama	
5066	25	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
5066	25	M	2863	"Hard Day's Night, A "	1964	Comedy	Musical	
5066	25	M	1132	Manon of the Spring (Manon des sources) 	1986	Drama		
5066	25	M	2186	Strangers on a Train 	1951	Film-Noir	Thriller	
5066	25	M	111	Taxi Driver 	1976	Drama	Thriller	
5066	25	M	1952	Midnight Cowboy 	1969	Drama		
5066	25	M	2759	Dick 	1999	Comedy		
5066	25	M	353	"Crow, The "	1994	Action	Romance	Thriller
5066	25	M	1222	Full Metal Jacket 	1987	Action	Drama	War
5066	25	M	1228	Raging Bull 	1980	Drama		
5066	25	M	1244	Manhattan 	1979	Comedy	Drama	Romance
1856	35	F	587	Ghost 	1990	Comedy	Romance	Thriller
1856	35	F	597	Pretty Woman 	1990	Comedy	Romance	
1856	35	F	3159	Fantasia 2000 	1999	Animation	Children's	Musical
1856	35	F	2506	"Other Sister, The "	1999	Comedy	Drama	Romance
2397	35	M	1256	Duck Soup 	1933	Comedy	War	
2397	35	M	1294	M*A*S*H 	1970	Comedy	War	
2397	35	M	908	North by Northwest 	1959	Drama	Thriller	
2397	35	M	969	"African Queen, The "	1951	Action	Adventure	Romance
2397	35	M	1727	"Horse Whisperer, The "	1998	Drama		
2397	35	M	3702	Mad Max 	1979	Action	Sci-Fi	
2397	35	M	1219	Psycho 	1960	Horror	Thriller	
2397	35	M	1234	"Sting, The "	1973	Comedy	Crime	
1024	1	F	2087	Peter Pan 	1953	Animation	Children's	Musical
1024	1	F	2096	Sleeping Beauty 	1959	Animation	Children's	Musical
1024	1	F	661	James and the Giant Peach 	1996	Animation	Children's	Musical
1024	1	F	3159	Fantasia 2000 	1999	Animation	Children's	Musical
1024	1	F	1947	West Side Story 	1961	Musical	Romance	
1024	1	F	1032	Alice in Wonderland 	1951	Animation	Children's	Musical
2761	35	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
2761	35	M	737	Barb Wire 	1996	Action	Sci-Fi	
2761	35	M	2253	Toys 	1992	Action	Comedy	Fantasy
2761	35	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
2761	35	M	2105	Tron 	1982	Action	Adventure	Fantasy
2761	35	M	111	Taxi Driver 	1976	Drama	Thriller	
2761	35	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
2837	35	M	3252	Scent of a Woman 	1992	Drama		
1411	18	F	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance
1411	18	F	2096	Sleeping Beauty 	1959	Animation	Children's	Musical
1411	18	F	953	It's a Wonderful Life 	1946	Drama		
1411	18	F	969	"African Queen, The "	1951	Action	Adventure	Romance
1411	18	F	3555	U-571 	2000	Action	Thriller	
1152	25	M	587	Ghost 	1990	Comedy	Romance	Thriller
1152	25	M	6	Heat 	1995	Action	Crime	Thriller
1152	25	M	737	Barb Wire 	1996	Action	Sci-Fi	
1152	25	M	597	Pretty Woman 	1990	Comedy	Romance	
1152	25	M	1416	Evita 	1996	Drama	Musical	
1152	25	M	1279	Night on Earth 	1991	Comedy	Drama	
1152	25	M	762	Striptease 	1996	Comedy	Crime	
1152	25	M	2253	Toys 	1992	Action	Comedy	Fantasy
1152	25	M	1603	Mimic 	1997	Sci-Fi	Thriller	
1152	25	M	2278	Ronin 	1998	Action	Crime	Thriller
1152	25	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
1152	25	M	485	Last Action Hero 	1993	Action	Comedy	
1152	25	M	661	James and the Giant Peach 	1996	Animation	Children's	Musical
1152	25	M	2329	American History X 	1998	Drama		
1152	25	M	3130	Bonfire of the Vanities 	1990	Comedy		
1152	25	M	3159	Fantasia 2000 	1999	Animation	Children's	Musical
1152	25	M	2710	"Blair Witch Project, The "	1999	Horror		
1152	25	M	1777	"Wedding Singer, The "	1998	Comedy	Romance	
1152	25	M	3386	JFK 	1991	Drama	Mystery	
1152	25	M	3555	U-571 	2000	Action	Thriller	
1152	25	M	47	Seven (Se7en) 	1995	Crime	Thriller	
1152	25	M	2793	"American Werewolf in Paris, An "	1997	Comedy	Horror	
1152	25	M	539	Sleepless in Seattle 	1993	Comedy	Romance	
1152	25	M	2013	"Poseidon Adventure, The "	1972	Action	Adventure	
1152	25	M	707	Mulholland Falls 	1996	Crime	Film-Noir	Thriller
4316	25	F	737	Barb Wire 	1996	Action	Sci-Fi	
4316	25	F	2072	"'burbs, The "	1989	Comedy		
4316	25	F	3039	Trading Places 	1983	Comedy		
4316	25	F	1294	M*A*S*H 	1970	Comedy	War	
4316	25	F	788	"Nutty Professor, The "	1996	Comedy	Romance	Sci-Fi
4316	25	F	2407	Cocoon 	1985	Comedy	Sci-Fi	
4316	25	F	2422	"Karate Kid III, The "	1989	Action	Adventure	Drama
4316	25	F	969	"African Queen, The "	1951	Action	Adventure	Romance
4316	25	F	2450	Howard the Duck 	1986	Adventure	Children's	Sci-Fi
4316	25	F	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
4316	25	F	2642	Superman III 	1983	Action	Adventure	Sci-Fi
4316	25	F	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller
4316	25	F	3689	Porky's II: The Next Day 	1983	Comedy		
4316	25	F	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
4316	25	F	2105	Tron 	1982	Action	Adventure	Fantasy
4316	25	F	1380	Grease 	1978	Comedy	Musical	Romance
4316	25	F	2366	King Kong 	1933	Action	Adventure	Horror
4316	25	F	2378	Police Academy 	1984	Comedy		
4316	25	F	145	Bad Boys 	1995	Action		
4316	25	F	160	Congo 	1995	Action	Mystery	Sci-Fi
4316	25	F	3534	28 Days 	2000	Comedy		
4316	25	F	3702	Mad Max 	1979	Action	Sci-Fi	
4316	25	F	2926	Hairspray 	1988	Comedy	Drama	
4316	25	F	2792	Airplane II: The Sequel 	1982	Comedy		
4316	25	F	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
4316	25	F	1222	Full Metal Jacket 	1987	Action	Drama	War
3206	35	M	2987	Who Framed Roger Rabbit? 	1988	Adventure	Animation	Film-Noir
3206	35	M	1248	Touch of Evil 	1958	Crime	Film-Noir	Thriller
3206	35	M	719	Multiplicity 	1996	Comedy		
3206	35	M	575	"Little Rascals, The "	1994	Children's	Comedy	
3206	35	M	3932	"Invisible Man, The "	1933	Horror	Sci-Fi	
3206	35	M	2053	"Honey, I Blew Up the Kid "	1992	Children's	Comedy	Sci-Fi
3206	35	M	3793	X-Men 	2000	Action	Sci-Fi	
3206	35	M	2054	"Honey, I Shrunk the Kids "	1989	Adventure	Comedy	Fantasy
3206	35	M	1253	"Day the Earth Stood Still, The "	1951	Drama	Sci-Fi	
3206	35	M	1257	Better Off Dead... 	1985	Comedy		
3206	35	M	725	"Great White Hype, The "	1996	Comedy		
3206	35	M	1259	Stand by Me 	1986	Adventure	Comedy	Drama
3206	35	M	585	"Brady Bunch Movie, The "	1995	Comedy		
3206	35	M	586	Home Alone 	1990	Children's	Comedy	
3206	35	M	588	Aladdin 	1992	Children's	Comedy	Musical
3206	35	M	589	Terminator 2: Judgment Day 	1991	Action	Sci-Fi	Thriller
3206	35	M	2	Jumanji 	1995	Adventure	Children's	Fantasy
3206	35	M	3	Grumpier Old Men 	1995	Comedy	Romance	
3206	35	M	4	Waiting to Exhale 	1995	Comedy	Drama	
3206	35	M	5	Father of the Bride Part II 	1995	Comedy		
3206	35	M	2203	Shadow of a Doubt 	1943	Film-Noir	Thriller	
3206	35	M	1262	"Great Escape, The "	1963	Adventure	War	
3206	35	M	1409	Michael 	1996	Comedy	Romance	
3206	35	M	2066	Out of the Past 	1947	Film-Noir		
3206	35	M	1265	Groundhog Day 	1993	Comedy	Romance	
3206	35	M	736	Twister 	1996	Action	Adventure	Romance
3206	35	M	737	Barb Wire 	1996	Action	Sci-Fi	
3206	35	M	592	Batman 	1989	Adventure	Crime	Drama
3206	35	M	597	Pretty Woman 	1990	Comedy	Romance	
3206	35	M	3014	Bustin' Loose 	1981	Comedy		
3206	35	M	1270	Back to the Future 	1985	Comedy	Sci-Fi	
3206	35	M	1274	Akira 	1988	Adventure	Animation	Sci-Fi
3206	35	M	1275	Highlander 	1986	Action	Adventure	
3206	35	M	1276	Cool Hand Luke 	1967	Comedy	Drama	
3206	35	M	1278	Young Frankenstein 	1974	Comedy	Horror	
3206	35	M	3022	"General, The "	1927	Comedy		
3206	35	M	2081	"Little Mermaid, The "	1989	Animation	Comedy	Musical
3206	35	M	2082	"Mighty Ducks, The "	1992	Children's	Comedy	
3206	35	M	1284	"Big Sleep, The "	1946	Film-Noir	Mystery	
3206	35	M	2087	Peter Pan 	1953	Animation	Children's	Musical
3206	35	M	2088	Popeye 	1980	Adventure	Comedy	Musical
3206	35	M	1287	Ben-Hur 	1959	Action	Adventure	Drama
3206	35	M	3032	"Omega Man, The "	1971	Sci-Fi		
3206	35	M	3033	Spaceballs 	1987	Comedy	Sci-Fi	
3206	35	M	3039	Trading Places 	1983	Comedy		
3206	35	M	2091	Return from Witch Mountain 	1978	Children's	Sci-Fi	
3206	35	M	1291	Indiana Jones and the Last Crusade 	1989	Action	Adventure	
3206	35	M	2094	"Rocketeer, The "	1991	Action	Adventure	Sci-Fi
3206	35	M	2098	Son of Flubber 	1963	Children's	Comedy	
3206	35	M	1440	Amos & Andrew 	1993	Comedy		
3206	35	M	2245	Working Girl 	1988	Comedy	Drama	
3206	35	M	919	"Wizard of Oz, The "	1939	Adventure	Children's	Drama
3206	35	M	788	"Nutty Professor, The "	1996	Comedy	Romance	Sci-Fi
3206	35	M	2406	Romancing the Stone 	1984	Action	Adventure	Romance
3206	35	M	2413	Clue 	1985	Comedy	Mystery	
3206	35	M	2414	Young Sherlock Holmes 	1985	Action	Adventure	Mystery
3206	35	M	1617	L.A. Confidential 	1997	Crime	Mystery	Thriller
3206	35	M	2422	"Karate Kid III, The "	1989	Action	Adventure	Drama
3206	35	M	2287	Them! 	1954	Sci-Fi	Thriller	War
3206	35	M	969	"African Queen, The "	1951	Action	Adventure	Romance
3206	35	M	2455	"Fly, The "	1986	Horror	Sci-Fi	
3206	35	M	3264	Buffy the Vampire Slayer 	1992	Comedy	Horror	
3206	35	M	3422	She's Gotta Have It 	1986	Comedy	Romance	
3206	35	M	3424	Do the Right Thing 	1989	Comedy	Drama	
3206	35	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
3206	35	M	2642	Superman III 	1983	Action	Adventure	Sci-Fi
3206	35	M	235	Ed Wood 	1994	Comedy	Drama	
3206	35	M	3461	Lord of the Flies 	1963	Adventure	Drama	Thriller
3206	35	M	260	Star Wars: Episode IV - A New Hope 	1977	Action	Adventure	Sci-Fi
3206	35	M	2683	Austin Powers: The Spy Who Shagged Me 	1999	Comedy		
3206	35	M	3494	True Grit 	1969	Adventure	Western	
3206	35	M	1129	Escape from New York 	1981	Action	Adventure	Thriller
3206	35	M	3689	Porky's II: The Next Day 	1983	Comedy		
3206	35	M	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
3206	35	M	480	Jurassic Park 	1993	Action	Adventure	Sci-Fi
3206	35	M	485	Last Action Hero 	1993	Action	Comedy	
3206	35	M	2105	Tron 	1982	Action	Adventure	Fantasy
3206	35	M	1196	Star Wars: Episode V - The Empire Strikes Back 	1980	Action	Adventure	Drama
3206	35	M	1380	Grease 	1978	Comedy	Musical	Romance
3206	35	M	2186	Strangers on a Train 	1951	Film-Noir	Thriller	
3206	35	M	1544	"Lost World: Jurassic Park, The "	1997	Action	Adventure	Thriller
3206	35	M	1707	Home Alone 3 	1997	Children's	Comedy	
3206	35	M	2366	King Kong 	1933	Action	Adventure	Horror
3206	35	M	2378	Police Academy 	1984	Comedy		
3206	35	M	2525	Alligator 	1980	Action	Horror	Sci-Fi
3206	35	M	2527	Westworld 	1973	Action	Sci-Fi	Western
3206	35	M	2532	Conquest of the Planet of the Apes 	1972	Action	Sci-Fi	
3206	35	M	2539	Analyze This 	1999	Comedy		
3206	35	M	2396	Shakespeare in Love 	1998	Comedy	Romance	
3206	35	M	1911	Doctor Dolittle 	1998	Comedy		
3206	35	M	160	Congo 	1995	Action	Mystery	Sci-Fi
3206	35	M	1923	There's Something About Mary 	1998	Comedy		
3206	35	M	1784	As Good As It Gets 	1997	Comedy	Drama	
3206	35	M	21	Get Shorty 	1995	Action	Comedy	Drama
3206	35	M	3702	Mad Max 	1979	Action	Sci-Fi	
3206	35	M	351	"Corrina, Corrina "	1994	Comedy	Drama	Romance
3206	35	M	2791	Airplane! 	1980	Comedy		
3206	35	M	2792	Airplane II: The Sequel 	1982	Comedy		
3206	35	M	2797	Big 	1988	Comedy	Fantasy	
3206	35	M	60	"Indian in the Cupboard, The "	1995	Adventure	Children's	Fantasy
3206	35	M	2005	"Goonies, The "	1985	Adventure	Children's	Fantasy
3206	35	M	539	Sleepless in Seattle 	1993	Comedy	Romance	
3206	35	M	1234	"Sting, The "	1973	Comedy	Crime	
3206	35	M	707	Mulholland Falls 	1996	Crime	Film-Noir	Thriller
3206	35	M	1097	E.T. the Extra-Terrestrial 	1982	Drama	Fantasy	Sci-Fi
5941	35	M	2058	"Negotiator, The "	1998	Action	Thriller	
5941	35	M	6	Heat 	1995	Action	Crime	Thriller
5941	35	M	2072	"'burbs, The "	1989	Comedy		
5941	35	M	1294	M*A*S*H 	1970	Comedy	War	
5941	35	M	2278	Ronin 	1998	Action	Crime	Thriller
5941	35	M	2422	"Karate Kid III, The "	1989	Action	Adventure	Drama
5941	35	M	969	"African Queen, The "	1951	Action	Adventure	Romance
5941	35	M	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
5941	35	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
5941	35	M	3807	Sinbad and the Eye of the Tiger 	1977	Action	Adventure	
5941	35	M	1129	Escape from New York 	1981	Action	Adventure	Thriller
5941	35	M	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
5941	35	M	2366	King Kong 	1933	Action	Adventure	Horror
5941	35	M	2527	Westworld 	1973	Action	Sci-Fi	Western
5941	35	M	2532	Conquest of the Planet of the Apes 	1972	Action	Sci-Fi	
5941	35	M	3555	U-571 	2000	Action	Thriller	
5941	35	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller
5941	35	M	3702	Mad Max 	1979	Action	Sci-Fi	
5941	35	M	353	"Crow, The "	1994	Action	Romance	Thriller
5941	35	M	376	"River Wild, The "	1994	Action	Thriller	
5941	35	M	2013	"Poseidon Adventure, The "	1972	Action	Adventure	
5941	35	M	1219	Psycho 	1960	Horror	Thriller	
2051	50	M	720	Wallace & Gromit: The Best of Aardman Animation 	1996	Animation		
2051	50	M	1256	Duck Soup 	1933	Comedy	War	
3056	25	M	2268	"Few Good Men, A "	1992	Crime	Drama	
3056	25	M	3253	Wayne's World 	1992	Comedy		
3056	25	M	2366	King Kong 	1933	Action	Adventure	Horror
3056	25	M	160	Congo 	1995	Action	Mystery	Sci-Fi
3056	25	M	3552	Caddyshack 	1980	Comedy		
3056	25	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller
3056	25	M	1234	"Sting, The "	1973	Comedy	Crime	
2321	18	F	2058	"Negotiator, The "	1998	Action	Thriller	
2321	18	F	1805	Wild Things 	1998	Drama	Mystery	Thriller
2321	18	F	3863	"Cell, The "	2000	Sci-Fi	Thriller	
2321	18	F	2329	American History X 	1998	Drama		
2321	18	F	3510	Frequency 	2000	Drama	Thriller	
2321	18	F	2596	SLC Punk! 	1998	Comedy	Drama	
2321	18	F	3555	U-571 	2000	Action	Thriller	
2321	18	F	349	Clear and Present Danger 	1994	Action	Adventure	Thriller
1063	45	M	587	Ghost 	1990	Comedy	Romance	Thriller
1063	45	M	597	Pretty Woman 	1990	Comedy	Romance	
1063	45	M	2072	"'burbs, The "	1989	Comedy		
1063	45	M	3039	Trading Places 	1983	Comedy		
1063	45	M	1294	M*A*S*H 	1970	Comedy	War	
1063	45	M	908	North by Northwest 	1959	Drama	Thriller	
1063	45	M	2407	Cocoon 	1985	Comedy	Sci-Fi	
1063	45	M	3253	Wayne's World 	1992	Comedy		
1063	45	M	2819	Three Days of the Condor 	1975	Thriller		
1063	45	M	3552	Caddyshack 	1980	Comedy		
1063	45	M	2948	From Russia with Love 	1963	Action		
1063	45	M	539	Sleepless in Seattle 	1993	Comedy	Romance	
1063	45	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
1063	45	M	1219	Psycho 	1960	Horror	Thriller	
1063	45	M	1234	"Sting, The "	1973	Comedy	Crime	
1063	45	M	1244	Manhattan 	1979	Comedy	Drama	Romance
2893	25	M	2058	"Negotiator, The "	1998	Action	Thriller	
2893	25	M	1256	Duck Soup 	1933	Comedy	War	
2893	25	M	587	Ghost 	1990	Comedy	Romance	Thriller
2893	25	M	6	Heat 	1995	Action	Crime	Thriller
2893	25	M	737	Barb Wire 	1996	Action	Sci-Fi	
2893	25	M	597	Pretty Woman 	1990	Comedy	Romance	
2893	25	M	2072	"'burbs, The "	1989	Comedy		
2893	25	M	3039	Trading Places 	1983	Comedy		
2893	25	M	2091	Return from Witch Mountain 	1978	Children's	Sci-Fi	
2893	25	M	762	Striptease 	1996	Comedy	Crime	
2893	25	M	908	North by Northwest 	1959	Drama	Thriller	
2893	25	M	1449	Waiting for Guffman 	1996	Comedy		
2893	25	M	788	"Nutty Professor, The "	1996	Comedy	Romance	Sci-Fi
2893	25	M	2407	Cocoon 	1985	Comedy	Sci-Fi	
2893	25	M	2268	"Few Good Men, A "	1992	Crime	Drama	
2893	25	M	2412	Rocky V 	1990	Action	Drama	
2893	25	M	2278	Ronin 	1998	Action	Crime	Thriller
2893	25	M	2422	"Karate Kid III, The "	1989	Action	Adventure	Drama
2893	25	M	953	It's a Wonderful Life 	1946	Drama		
2893	25	M	2431	Patch Adams 	1998	Comedy	Drama	
2893	25	M	969	"African Queen, The "	1951	Action	Adventure	Romance
2893	25	M	3252	Scent of a Woman 	1992	Drama		
2893	25	M	2450	Howard the Duck 	1986	Adventure	Children's	Sci-Fi
2893	25	M	3253	Wayne's World 	1992	Comedy		
2893	25	M	2455	"Fly, The "	1986	Horror	Sci-Fi	
2893	25	M	1805	Wild Things 	1998	Drama	Mystery	Thriller
2893	25	M	3424	Do the Right Thing 	1989	Comedy	Drama	
2893	25	M	2642	Superman III 	1983	Action	Adventure	Sci-Fi
2893	25	M	235	Ed Wood 	1994	Comedy	Drama	
2893	25	M	3494	True Grit 	1969	Adventure	Western	
2893	25	M	3654	"Guns of Navarone, The "	1961	Action	Drama	War
2893	25	M	1129	Escape from New York 	1981	Action	Adventure	Thriller
2893	25	M	3686	Flatliners 	1990	Thriller		
2893	25	M	3689	Porky's II: The Next Day 	1983	Comedy		
2893	25	M	3698	"Running Man, The "	1987	Action	Adventure	Sci-Fi
2893	25	M	485	Last Action Hero 	1993	Action	Comedy	
2893	25	M	1357	Shine 	1996	Drama	Romance	
2893	25	M	1380	Grease 	1978	Comedy	Musical	Romance
2893	25	M	1727	"Horse Whisperer, The "	1998	Drama		
2893	25	M	2532	Conquest of the Planet of the Apes 	1972	Action	Sci-Fi	
2893	25	M	2539	Analyze This 	1999	Comedy		
2893	25	M	3510	Frequency 	2000	Drama	Thriller	
2893	25	M	2710	"Blair Witch Project, The "	1999	Horror		
2893	25	M	1916	Buffalo 66 	1998	Action	Comedy	Drama
2893	25	M	1777	"Wedding Singer, The "	1998	Comedy	Romance	
2893	25	M	3386	JFK 	1991	Drama	Mystery	
2893	25	M	3534	28 Days 	2000	Comedy		
2893	25	M	1947	West Side Story 	1961	Musical	Romance	
2893	25	M	3552	Caddyshack 	1980	Comedy		
2893	25	M	1952	Midnight Cowboy 	1969	Drama		
2893	25	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller
2893	25	M	3702	Mad Max 	1979	Action	Sci-Fi	
2893	25	M	353	"Crow, The "	1994	Action	Romance	Thriller
2893	25	M	45	To Die For 	1995	Comedy	Drama	
2893	25	M	372	Reality Bites 	1994	Comedy	Drama	
2893	25	M	376	"River Wild, The "	1994	Action	Thriller	
2893	25	M	2792	Airplane II: The Sequel 	1982	Comedy		
2893	25	M	2948	From Russia with Love 	1963	Action		
2893	25	M	539	Sleepless in Seattle 	1993	Comedy	Romance	
2893	25	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
2893	25	M	1219	Psycho 	1960	Horror	Thriller	
2893	25	M	3763	F/X 	1986	Action	Crime	Thriller
2893	25	M	1222	Full Metal Jacket 	1987	Action	Drama	War
2893	25	M	1228	Raging Bull 	1980	Drama		
2893	25	M	1234	"Sting, The "	1973	Comedy	Crime	
2893	25	M	707	Mulholland Falls 	1996	Crime	Film-Noir	Thriller
3538	18	M	1294	M*A*S*H 	1970	Comedy	War	
3538	18	M	235	Ed Wood 	1994	Comedy	Drama	
3538	18	M	2313	"Elephant Man, The "	1980	Drama		
3538	18	M	376	"River Wild, The "	1994	Action	Thriller	
3538	18	M	1219	Psycho 	1960	Horror	Thriller	
5981	1	F	661	James and the Giant Peach 	1996	Animation	Children's	Musical
5981	1	F	3534	28 Days 	2000	Comedy		
5981	1	F	2759	Dick 	1999	Comedy		
5981	1	F	2907	Superstar 	1999	Comedy		
1462	56	M	1294	M*A*S*H 	1970	Comedy	War	
1462	56	M	3534	28 Days 	2000	Comedy		
1462	56	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller
1251	56	M	1449	Waiting for Guffman 	1996	Comedy		
2090	35	F	908	North by Northwest 	1959	Drama	Thriller	
2090	35	F	1449	Waiting for Guffman 	1996	Comedy		
2090	35	F	969	"African Queen, The "	1951	Action	Adventure	Romance
2090	35	F	1727	"Horse Whisperer, The "	1998	Drama		
2090	35	F	1947	West Side Story 	1961	Musical	Romance	
2090	35	F	2926	Hairspray 	1988	Comedy	Drama	
823	25	M	3534	28 Days 	2000	Comedy		
823	25	M	2005	"Goonies, The "	1985	Adventure	Children's	Fantasy
5193	18	M	2279	Urban Legend 	1998	Horror	Thriller	
5193	18	M	3863	"Cell, The "	2000	Sci-Fi	Thriller	
1709	1	M	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance
1709	1	M	2087	Peter Pan 	1953	Animation	Children's	Musical
1709	1	M	2096	Sleeping Beauty 	1959	Animation	Children's	Musical
1709	1	M	953	It's a Wonderful Life 	1946	Drama		
1709	1	M	1380	Grease 	1978	Comedy	Musical	Romance
1709	1	M	3555	U-571 	2000	Action	Thriller	
1709	1	M	1032	Alice in Wonderland 	1951	Animation	Children's	Musical
1709	1	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
222	25	M	597	Pretty Woman 	1990	Comedy	Romance	
222	25	M	3238	Eye of the Beholder 	1999	Thriller		
222	25	M	2710	"Blair Witch Project, The "	1999	Horror		
222	25	M	2759	Dick 	1999	Comedy		
3486	50	M	6	Heat 	1995	Action	Crime	Thriller
3486	50	M	597	Pretty Woman 	1990	Comedy	Romance	
3486	50	M	1449	Waiting for Guffman 	1996	Comedy		
3486	50	M	2268	"Few Good Men, A "	1992	Crime	Drama	
3486	50	M	3252	Scent of a Woman 	1992	Drama		
3486	50	M	475	In the Name of the Father 	1993	Drama		
3486	50	M	1357	Shine 	1996	Drama	Romance	
3486	50	M	3555	U-571 	2000	Action	Thriller	
3486	50	M	349	Clear and Present Danger 	1994	Action	Adventure	Thriller
4505	35	F	587	Ghost 	1990	Comedy	Romance	Thriller
4505	35	F	2080	Lady and the Tramp 	1955	Children's	Comedy	Romance
4505	35	F	1294	M*A*S*H 	1970	Comedy	War	
4505	35	F	2431	Patch Adams 	1998	Comedy	Drama	
4505	35	F	3253	Wayne's World 	1992	Comedy		
4505	35	F	1831	Lost in Space 	1998	Action	Sci-Fi	Thriller
4505	35	F	1380	Grease 	1978	Comedy	Musical	Romance
4505	35	F	1707	Home Alone 3 	1997	Children's	Comedy	
4505	35	F	2378	Police Academy 	1984	Comedy		
4505	35	F	1911	Doctor Dolittle 	1998	Comedy		
4505	35	F	1777	"Wedding Singer, The "	1998	Comedy	Romance	
4505	35	F	376	"River Wild, The "	1994	Action	Thriller	
4505	35	F	2792	Airplane II: The Sequel 	1982	Comedy		
4505	35	F	539	Sleepless in Seattle 	1993	Comedy	Romance	
4505	35	F	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
4505	35	F	1081	Victor/Victoria 	1982	Comedy	Musical	
2883	18	M	3555	U-571 	2000	Action	Thriller	
5220	18	M	587	Ghost 	1990	Comedy	Romance	Thriller
5220	18	M	908	North by Northwest 	1959	Drama	Thriller	
5220	18	M	3863	"Cell, The "	2000	Sci-Fi	Thriller	
5220	18	M	3510	Frequency 	2000	Drama	Thriller	
5220	18	M	2792	Airplane II: The Sequel 	1982	Comedy		
2277	25	F	353	"Crow, The "	1994	Action	Romance	Thriller
6002	35	M	1256	Duck Soup 	1933	Comedy	War	
6002	35	M	908	North by Northwest 	1959	Drama	Thriller	
6002	35	M	2245	Working Girl 	1988	Comedy	Drama	
6002	35	M	969	"African Queen, The "	1951	Action	Adventure	Romance
6002	35	M	3422	She's Gotta Have It 	1986	Comedy	Romance	
6002	35	M	3424	Do the Right Thing 	1989	Comedy	Drama	
6002	35	M	2863	"Hard Day's Night, A "	1964	Comedy	Musical	
6002	35	M	2366	King Kong 	1933	Action	Adventure	Horror
6002	35	M	2710	"Blair Witch Project, The "	1999	Horror		
6002	35	M	3386	JFK 	1991	Drama	Mystery	
6002	35	M	3555	U-571 	2000	Action	Thriller	
6002	35	M	1952	Midnight Cowboy 	1969	Drama		
6002	35	M	2926	Hairspray 	1988	Comedy	Drama	
6002	35	M	2011	Back to the Future Part II 	1989	Comedy	Sci-Fi	
6002	35	M	2013	"Poseidon Adventure, The "	1972	Action	Adventure	
6002	35	M	1081	Victor/Victoria 	1982	Comedy	Musical	
6002	35	M	1244	Manhattan 	1979	Comedy	Drama	Romance
5988	25	F	597	Pretty Woman 	1990	Comedy	Romance	
5988	25	F	1416	Evita 	1996	Drama	Musical	
5988	25	F	2087	Peter Pan 	1953	Animation	Children's	Musical
5988	25	F	2268	"Few Good Men, A "	1992	Crime	Drama	
